"simID","fireScenario","mgmtScenario","year","area_ha","coverType","regenFailureVulnMean","regenFailureVulnP05","regenFailureVulnP25","regenFailureVulnP50","regenFailureVulnP75","regenFailureVulnP95"
"03","Baseline","Variable Retention",13,217925,"PG",0.0472,0.043,0.044,0.046,0.049,0.056
"03","Baseline","Variable Retention",14,629025,"EN",0.1921,0.155,0.1738,0.1925,0.2072,0.227
"03","Baseline","Variable Retention",14,217925,"PG",0.0477,0.043,0.045,0.047,0.0493,0.057
"03","Baseline","Variable Retention",15,629025,"EN",0.193,0.1539,0.1745,0.191,0.208,0.239
"03","Baseline","Variable Retention",15,217925,"PG",0.0477,0.043,0.045,0.047,0.049,0.056
"03","Baseline","Variable Retention",16,629025,"EN",0.1938,0.155,0.1767,0.194,0.2082,0.2491
"03","Baseline","Variable Retention",16,217925,"PG",0.0481,0.043,0.045,0.047,0.05,0.056
"03","Baseline","Variable Retention",17,629025,"EN",0.1962,0.1539,0.176,0.1935,0.2128,0.2483
"03","Baseline","Variable Retention",17,217925,"PG",0.0485,0.043,0.045,0.047,0.051,0.057
"03","Baseline","Variable Retention",18,629025,"EN",0.1975,0.156,0.1807,0.1945,0.2162,0.2511
"03","Baseline","Variable Retention",18,217925,"PG",0.0485,0.043,0.0458,0.0475,0.051,0.056
"03","Baseline","Variable Retention",19,629025,"EN",0.198,0.1529,0.18,0.198,0.2155,0.2502
"03","Baseline","Variable Retention",19,217925,"PG",0.0487,0.043,0.045,0.047,0.0512,0.057
"03","Baseline","Variable Retention",20,629025,"EN",0.1991,0.1499,0.18,0.197,0.219,0.2512
"03","Baseline","Variable Retention",20,217925,"PG",0.049,0.043,0.045,0.048,0.052,0.058
"03","Baseline","Variable Retention",21,629025,"EN",0.1992,0.1459,0.18,0.1955,0.222,0.254
"03","Baseline","Variable Retention",21,217925,"PG",0.0491,0.0429,0.0458,0.049,0.052,0.058
"03","Baseline","Variable Retention",22,629025,"EN",0.1994,0.1439,0.177,0.1965,0.222,0.2555
"03","Baseline","Variable Retention",22,217925,"PG",0.0492,0.0429,0.0458,0.049,0.052,0.057
"03","Baseline","Variable Retention",23,629025,"EN",0.1999,0.141,0.1767,0.1945,0.223,0.2641
"03","Baseline","Variable Retention",23,217925,"PG",0.0494,0.0429,0.046,0.049,0.052,0.059
"03","Baseline","Variable Retention",24,629025,"EN",0.2016,0.142,0.1785,0.198,0.2258,0.2651
"03","Baseline","Variable Retention",24,217925,"PG",0.0496,0.043,0.046,0.049,0.052,0.059
"03","Baseline","Variable Retention",25,629025,"EN",0.2025,0.1489,0.178,0.198,0.227,0.2674
"03","Baseline","Variable Retention",25,217925,"PG",0.0499,0.043,0.046,0.049,0.053,0.06
"03","Baseline","Variable Retention",26,629025,"EN",0.2046,0.1519,0.178,0.1985,0.2295,0.2673
"03","Baseline","Variable Retention",26,217925,"PG",0.0502,0.0439,0.046,0.049,0.054,0.06
"03","Baseline","Variable Retention",27,629025,"EN",0.206,0.15,0.1787,0.2035,0.2308,0.27
"03","Baseline","Variable Retention",27,217925,"PG",0.0506,0.0439,0.0468,0.05,0.054,0.06
"03","Baseline","Variable Retention",28,629025,"EN",0.2087,0.147,0.1805,0.208,0.234,0.2686
"03","Baseline","Variable Retention",28,217925,"PG",0.0509,0.0439,0.047,0.05,0.054,0.062
"03","Baseline","Variable Retention",29,629025,"EN",0.2101,0.1449,0.1827,0.208,0.242,0.2688
"03","Baseline","Variable Retention",29,217925,"PG",0.051,0.0439,0.047,0.05,0.055,0.061
"03","Baseline","Variable Retention",30,629025,"EN",0.2116,0.1507,0.1867,0.2085,0.242,0.2812
"03","Baseline","Variable Retention",30,217925,"PG",0.0512,0.043,0.0468,0.051,0.055,0.061
"03","Baseline","Variable Retention",31,629025,"EN",0.2125,0.1498,0.189,0.2085,0.2415,0.2792
"03","Baseline","Variable Retention",31,217925,"PG",0.0511,0.043,0.047,0.051,0.055,0.061
"03","Baseline","Variable Retention",32,629025,"EN",0.214,0.1506,0.1878,0.2115,0.241,0.2792
"03","Baseline","Variable Retention",32,217925,"PG",0.0513,0.043,0.047,0.051,0.055,0.061
"03","Baseline","Variable Retention",33,629025,"EN",0.2166,0.152,0.188,0.215,0.241,0.2821
"03","Baseline","Variable Retention",33,217925,"PG",0.0514,0.043,0.047,0.0505,0.055,0.061
"03","Baseline","Variable Retention",34,629025,"EN",0.2176,0.1508,0.189,0.215,0.244,0.295
"03","Baseline","Variable Retention",34,217925,"PG",0.0515,0.043,0.0478,0.051,0.055,0.061
"03","Baseline","Variable Retention",35,629025,"EN",0.2196,0.1558,0.1907,0.2185,0.2435,0.2966
"03","Baseline","Variable Retention",35,217925,"PG",0.0514,0.043,0.047,0.051,0.055,0.061
"03","Baseline","Variable Retention",36,629025,"EN",0.2217,0.1538,0.192,0.2165,0.2472,0.3012
"03","Baseline","Variable Retention",36,217925,"PG",0.0514,0.043,0.0478,0.051,0.056,0.061
"03","Baseline","Variable Retention",37,629025,"EN",0.2222,0.162,0.192,0.217,0.2458,0.3022
"03","Baseline","Variable Retention",37,217925,"PG",0.0514,0.0439,0.048,0.051,0.055,0.061
"03","Baseline","Variable Retention",38,629025,"EN",0.2231,0.161,0.1918,0.2185,0.2468,0.3021
"03","Baseline","Variable Retention",38,217925,"PG",0.0514,0.044,0.048,0.051,0.0542,0.061
"03","Baseline","Variable Retention",39,629025,"EN",0.2247,0.1639,0.1918,0.2235,0.2482,0.3011
"03","Baseline","Variable Retention",39,217925,"PG",0.0516,0.044,0.047,0.051,0.0552,0.061
"03","Baseline","Variable Retention",40,629025,"EN",0.2256,0.166,0.1958,0.222,0.247,0.303
"03","Baseline","Variable Retention",40,217925,"PG",0.0518,0.044,0.047,0.051,0.0562,0.061
"03","Baseline","Variable Retention",41,629025,"EN",0.227,0.1649,0.197,0.224,0.2508,0.3011
"03","Baseline","Variable Retention",41,217925,"PG",0.0518,0.044,0.047,0.05,0.057,0.061
"03","Baseline","Variable Retention",42,629025,"EN",0.2272,0.1658,0.1987,0.227,0.2492,0.303
"03","Baseline","Variable Retention",42,217925,"PG",0.0517,0.0449,0.047,0.05,0.057,0.061
"03","Baseline","Variable Retention",43,629025,"EN",0.2277,0.1704,0.201,0.2265,0.2465,0.3022
"03","Baseline","Variable Retention",43,217925,"PG",0.0516,0.044,0.047,0.05,0.056,0.061
"03","Baseline","Variable Retention",44,629025,"EN",0.2283,0.1686,0.1985,0.224,0.2485,0.306
"03","Baseline","Variable Retention",44,217925,"PG",0.0517,0.044,0.047,0.05,0.056,0.062
"03","Baseline","Variable Retention",45,629025,"EN",0.2292,0.1676,0.1982,0.2255,0.2518,0.311
"03","Baseline","Variable Retention",45,217925,"PG",0.0516,0.044,0.047,0.0505,0.056,0.061
"03","Baseline","Variable Retention",46,629025,"EN",0.2299,0.1687,0.2025,0.225,0.2512,0.309
"03","Baseline","Variable Retention",46,217925,"PG",0.0515,0.0439,0.047,0.0505,0.056,0.061
"03","Baseline","Variable Retention",47,629025,"EN",0.2305,0.169,0.2018,0.227,0.2565,0.3101
"03","Baseline","Variable Retention",47,217925,"PG",0.0515,0.0439,0.047,0.0505,0.056,0.061
"03","Baseline","Variable Retention",48,629025,"EN",0.2314,0.167,0.199,0.228,0.2658,0.307
"03","Baseline","Variable Retention",48,217925,"PG",0.0515,0.043,0.047,0.052,0.056,0.061
"03","Baseline","Variable Retention",49,629025,"EN",0.2333,0.1668,0.1998,0.229,0.2682,0.3051
"03","Baseline","Variable Retention",49,217925,"PG",0.0515,0.043,0.0468,0.0515,0.056,0.061
"03","Baseline","Variable Retention",50,629025,"EN",0.2343,0.1669,0.2037,0.2295,0.2718,0.3031
"03","Baseline","Variable Retention",50,217925,"PG",0.0515,0.044,0.047,0.0515,0.056,0.06
"03","Baseline","Variable Retention",51,629025,"EN",0.2344,0.1698,0.2037,0.23,0.2685,0.3012
"03","Baseline","Variable Retention",51,217925,"PG",0.0515,0.0449,0.047,0.052,0.056,0.0601
"03","Baseline","Variable Retention",52,629025,"EN",0.2355,0.1688,0.2037,0.2335,0.2715,0.3043
"03","Baseline","Variable Retention",52,217925,"PG",0.0515,0.0449,0.047,0.051,0.055,0.0601
"03","Baseline","Variable Retention",53,629025,"EN",0.2373,0.166,0.204,0.234,0.2692,0.309
"03","Baseline","Variable Retention",53,217925,"PG",0.0515,0.044,0.047,0.051,0.055,0.0611
"03","Baseline","Variable Retention",54,629025,"EN",0.2369,0.1668,0.2007,0.2335,0.267,0.309
"03","Baseline","Variable Retention",54,217925,"PG",0.0514,0.0439,0.047,0.0505,0.055,0.0601
"03","Baseline","Variable Retention",55,629025,"EN",0.2368,0.165,0.2037,0.232,0.266,0.3061
"03","Baseline","Variable Retention",55,217925,"PG",0.0512,0.044,0.047,0.051,0.055,0.0601
"03","Baseline","Variable Retention",56,629025,"EN",0.2369,0.167,0.207,0.233,0.267,0.305
"03","Baseline","Variable Retention",56,217925,"PG",0.0513,0.0439,0.047,0.051,0.055,0.062
"03","Baseline","Variable Retention",57,629025,"EN",0.2371,0.1669,0.206,0.2345,0.2712,0.3021
"03","Baseline","Variable Retention",57,217925,"PG",0.0514,0.0449,0.0478,0.051,0.0542,0.062
"03","Baseline","Variable Retention",58,629025,"EN",0.2376,0.168,0.2075,0.234,0.2702,0.304
"03","Baseline","Variable Retention",58,217925,"PG",0.0513,0.044,0.047,0.051,0.055,0.062
"03","Baseline","Variable Retention",59,629025,"EN",0.2376,0.166,0.2077,0.233,0.2682,0.3041
"03","Baseline","Variable Retention",59,217925,"PG",0.0512,0.0449,0.047,0.051,0.054,0.062
"03","Baseline","Variable Retention",60,629025,"EN",0.2375,0.166,0.206,0.235,0.2672,0.3014
"03","Baseline","Variable Retention",60,217925,"PG",0.0513,0.044,0.047,0.051,0.055,0.061
"03","Baseline","Variable Retention",61,629025,"EN",0.2374,0.165,0.2065,0.2365,0.2642,0.307
"03","Baseline","Variable Retention",61,217925,"PG",0.0512,0.044,0.047,0.05,0.055,0.061
"03","Baseline","Variable Retention",62,629025,"EN",0.238,0.1678,0.2077,0.2345,0.2655,0.304
"03","Baseline","Variable Retention",62,217925,"PG",0.0513,0.044,0.047,0.051,0.055,0.061
"03","Baseline","Variable Retention",63,629025,"EN",0.2368,0.1649,0.207,0.237,0.2675,0.3001
"03","Baseline","Variable Retention",63,217925,"PG",0.0511,0.044,0.047,0.0505,0.054,0.061
"03","Baseline","Variable Retention",64,629025,"EN",0.2381,0.163,0.21,0.237,0.2712,0.297
"03","Baseline","Variable Retention",64,217925,"PG",0.0512,0.044,0.047,0.0505,0.054,0.061
"03","Baseline","Variable Retention",65,629025,"EN",0.2377,0.1669,0.209,0.239,0.2672,0.294
"03","Baseline","Variable Retention",65,217925,"PG",0.0511,0.044,0.047,0.051,0.054,0.061
"03","Baseline","Variable Retention",66,629025,"EN",0.2376,0.166,0.208,0.2375,0.266,0.2921
"03","Baseline","Variable Retention",66,217925,"PG",0.0512,0.044,0.0478,0.051,0.054,0.061
"03","Baseline","Variable Retention",67,629025,"EN",0.2377,0.1678,0.209,0.2415,0.2662,0.29
"03","Baseline","Variable Retention",67,217925,"PG",0.0512,0.044,0.047,0.051,0.0542,0.061
"03","Baseline","Variable Retention",68,629025,"EN",0.2384,0.1726,0.2115,0.242,0.265,0.29
"03","Baseline","Variable Retention",68,217925,"PG",0.0514,0.044,0.047,0.051,0.054,0.061
"03","Baseline","Variable Retention",69,629025,"EN",0.2383,0.1745,0.2118,0.242,0.263,0.292
"03","Baseline","Variable Retention",69,217925,"PG",0.0512,0.0439,0.047,0.0505,0.0542,0.061
"03","Baseline","Variable Retention",70,629025,"EN",0.2381,0.173,0.212,0.242,0.263,0.291
"03","Baseline","Variable Retention",70,217925,"PG",0.0511,0.0439,0.047,0.05,0.0542,0.06
"03","Baseline","Variable Retention",71,629025,"EN",0.239,0.1739,0.215,0.2425,0.265,0.3021
"03","Baseline","Variable Retention",71,217925,"PG",0.0512,0.0439,0.047,0.05,0.054,0.062
"03","Baseline","Variable Retention",72,629025,"EN",0.2384,0.173,0.2128,0.2415,0.262,0.298
"03","Baseline","Variable Retention",72,217925,"PG",0.0511,0.043,0.047,0.05,0.054,0.062
"03","Baseline","Variable Retention",73,629025,"EN",0.2384,0.1738,0.2112,0.2415,0.261,0.293
"03","Baseline","Variable Retention",73,217925,"PG",0.0511,0.0439,0.047,0.05,0.054,0.061
"03","Baseline","Variable Retention",74,629025,"EN",0.2391,0.1789,0.213,0.244,0.262,0.2904
"03","Baseline","Variable Retention",74,217925,"PG",0.0511,0.0439,0.047,0.0505,0.0542,0.061
"03","Baseline","Variable Retention",75,629025,"EN",0.2392,0.1789,0.2165,0.242,0.261,0.2971
"03","Baseline","Variable Retention",75,217925,"PG",0.051,0.043,0.047,0.05,0.0542,0.061
"03","Baseline","Variable Retention",76,629025,"EN",0.2402,0.177,0.2162,0.2445,0.262,0.2954
"03","Baseline","Variable Retention",76,217925,"PG",0.051,0.043,0.047,0.0505,0.054,0.061
"03","Baseline","Variable Retention",77,629025,"EN",0.2411,0.1808,0.2138,0.247,0.267,0.298
"03","Baseline","Variable Retention",77,217925,"PG",0.0512,0.043,0.047,0.05,0.055,0.061
"03","Baseline","Variable Retention",78,629025,"EN",0.2407,0.1818,0.2135,0.2425,0.264,0.2931
"03","Baseline","Variable Retention",78,217925,"PG",0.0508,0.0439,0.047,0.05,0.054,0.06
"03","Baseline","Variable Retention",79,629025,"EN",0.2403,0.183,0.2175,0.244,0.2622,0.291
"03","Baseline","Variable Retention",79,217925,"PG",0.0507,0.043,0.047,0.05,0.054,0.06
"03","Baseline","Variable Retention",80,629025,"EN",0.2406,0.184,0.2178,0.244,0.262,0.3
"03","Baseline","Variable Retention",80,217925,"PG",0.0508,0.043,0.047,0.05,0.054,0.06
"03","Baseline","Variable Retention",81,629025,"EN",0.2406,0.183,0.2198,0.24,0.2592,0.2974
"03","Baseline","Variable Retention",81,217925,"PG",0.0508,0.0439,0.047,0.05,0.054,0.06
"03","Baseline","Variable Retention",82,629025,"EN",0.2419,0.1799,0.2212,0.241,0.2638,0.2952
"03","Baseline","Variable Retention",82,217925,"PG",0.0508,0.044,0.047,0.05,0.054,0.06
"03","Baseline","Variable Retention",83,629025,"EN",0.2411,0.1818,0.221,0.2415,0.263,0.299
"03","Baseline","Variable Retention",83,217925,"PG",0.0507,0.044,0.0468,0.05,0.0532,0.06
"03","Baseline","Variable Retention",84,629025,"EN",0.2414,0.1809,0.2208,0.2405,0.2622,0.301
"03","Baseline","Variable Retention",84,217925,"PG",0.0507,0.044,0.047,0.051,0.053,0.06
"03","Baseline","Variable Retention",85,629025,"EN",0.2418,0.1826,0.2225,0.242,0.2622,0.2992
"03","Baseline","Variable Retention",85,217925,"PG",0.0509,0.044,0.047,0.05,0.054,0.061
"03","Baseline","Variable Retention",86,629025,"EN",0.2426,0.1806,0.2218,0.24,0.2682,0.295
"03","Baseline","Variable Retention",86,217925,"PG",0.0509,0.044,0.047,0.05,0.0532,0.0601
"03","Baseline","Variable Retention",87,629025,"EN",0.2428,0.178,0.221,0.242,0.2682,0.2964
"03","Baseline","Variable Retention",87,217925,"PG",0.0509,0.044,0.047,0.05,0.054,0.0601
"03","Baseline","Variable Retention",88,629025,"EN",0.2444,0.176,0.2225,0.2475,0.2738,0.301
"03","Baseline","Variable Retention",88,217925,"PG",0.051,0.044,0.047,0.05,0.054,0.061
"03","Baseline","Variable Retention",89,629025,"EN",0.2447,0.1816,0.2208,0.249,0.272,0.2981
"03","Baseline","Variable Retention",89,217925,"PG",0.051,0.044,0.047,0.05,0.054,0.06
"03","Baseline","Variable Retention",90,629025,"EN",0.2439,0.1838,0.2168,0.246,0.27,0.298
"03","Baseline","Variable Retention",90,217925,"PG",0.0507,0.0439,0.047,0.05,0.054,0.06
"03","Baseline","Variable Retention",91,629025,"EN",0.2442,0.1848,0.2165,0.2465,0.2682,0.299
"03","Baseline","Variable Retention",91,217925,"PG",0.0507,0.043,0.047,0.05,0.0542,0.06
"03","Baseline","Variable Retention",92,629025,"EN",0.2448,0.1848,0.2175,0.247,0.2672,0.3043
"03","Baseline","Variable Retention",92,217925,"PG",0.0506,0.0429,0.0468,0.05,0.054,0.06
"03","Baseline","Variable Retention",93,629025,"EN",0.2462,0.1858,0.2205,0.247,0.2675,0.3092
"03","Baseline","Variable Retention",93,217925,"PG",0.0507,0.0439,0.047,0.0495,0.055,0.059
"03","Baseline","Variable Retention",94,629025,"EN",0.2471,0.1839,0.2208,0.249,0.2702,0.31
"03","Baseline","Variable Retention",94,217925,"PG",0.0507,0.043,0.047,0.05,0.0542,0.06
"03","Baseline","Variable Retention",95,629025,"EN",0.2482,0.1819,0.2208,0.2475,0.2732,0.3061
"03","Baseline","Variable Retention",95,217925,"PG",0.0507,0.043,0.047,0.05,0.0542,0.06
"03","Baseline","Variable Retention",96,629025,"EN",0.2492,0.1838,0.2205,0.2515,0.275,0.3101
"03","Baseline","Variable Retention",96,217925,"PG",0.0508,0.043,0.047,0.05,0.055,0.06
"03","Baseline","Variable Retention",97,629025,"EN",0.2491,0.1808,0.2235,0.2545,0.271,0.309
"03","Baseline","Variable Retention",97,217925,"PG",0.0508,0.043,0.047,0.05,0.055,0.06
"03","Baseline","Variable Retention",98,629025,"EN",0.2492,0.1799,0.2235,0.252,0.272,0.3106
"03","Baseline","Variable Retention",98,217925,"PG",0.0508,0.043,0.047,0.049,0.055,0.06
"03","Baseline","Variable Retention",99,629025,"EN",0.2494,0.1809,0.2208,0.2535,0.274,0.3076
"03","Baseline","Variable Retention",99,217925,"PG",0.0508,0.043,0.047,0.05,0.055,0.06
"03","Baseline","Variable Retention",100,629025,"EN",0.2494,0.1828,0.2235,0.252,0.2732,0.3094
"03","Baseline","Variable Retention",100,217925,"PG",0.0508,0.043,0.047,0.05,0.054,0.059
"03","Baseline","Variable Retention",101,629025,"EN",0.252,0.1827,0.2308,0.251,0.2825,0.3092
"03","Baseline","Variable Retention",101,217925,"PG",0.0512,0.043,0.0468,0.0505,0.055,0.06
"03","Baseline","Variable Retention",102,629025,"EN",0.2526,0.1846,0.2308,0.255,0.281,0.311
"03","Baseline","Variable Retention",102,217925,"PG",0.0513,0.0439,0.0468,0.0505,0.055,0.0601
"03","Baseline","Variable Retention",103,629025,"EN",0.2525,0.1855,0.2308,0.2525,0.2795,0.3112
"03","Baseline","Variable Retention",103,217925,"PG",0.0512,0.0439,0.047,0.0505,0.055,0.06
"03","Baseline","Variable Retention",104,629025,"EN",0.2527,0.1826,0.2278,0.2535,0.2795,0.314
"03","Baseline","Variable Retention",104,217925,"PG",0.0511,0.043,0.0468,0.05,0.055,0.0611
"03","Baseline","Variable Retention",105,629025,"EN",0.2529,0.1835,0.2275,0.2515,0.2795,0.3133
"03","Baseline","Variable Retention",105,217925,"PG",0.0511,0.043,0.0468,0.0505,0.055,0.061
"03","Baseline","Variable Retention",106,629025,"EN",0.253,0.1816,0.229,0.253,0.279,0.3152
"03","Baseline","Variable Retention",106,217925,"PG",0.051,0.043,0.047,0.05,0.054,0.06
"03","Baseline","Variable Retention",107,629025,"EN",0.2522,0.1796,0.227,0.253,0.2772,0.3141
"03","Baseline","Variable Retention",107,217925,"PG",0.051,0.043,0.046,0.05,0.055,0.061
"03","Baseline","Variable Retention",108,629025,"EN",0.2548,0.1818,0.2258,0.257,0.279,0.3131
"03","Baseline","Variable Retention",108,217925,"PG",0.0513,0.043,0.047,0.05,0.055,0.061
"03","Baseline","Variable Retention",109,629025,"EN",0.2544,0.181,0.224,0.258,0.2818,0.3113
"03","Baseline","Variable Retention",109,217925,"PG",0.0513,0.043,0.047,0.05,0.0552,0.062
"03","Baseline","Variable Retention",110,629025,"EN",0.2541,0.1829,0.2235,0.258,0.2822,0.3132
"03","Baseline","Variable Retention",110,217925,"PG",0.0512,0.043,0.047,0.05,0.0552,0.062
"03","Baseline","Variable Retention",111,629025,"EN",0.2539,0.1894,0.2248,0.2555,0.2798,0.3142
"03","Baseline","Variable Retention",111,217925,"PG",0.0512,0.043,0.047,0.05,0.055,0.063
"03","Baseline","Variable Retention",112,629025,"EN",0.254,0.1878,0.2275,0.253,0.284,0.3192
"03","Baseline","Variable Retention",112,217925,"PG",0.0513,0.043,0.047,0.05,0.055,0.063
"03","Baseline","Variable Retention",113,629025,"EN",0.2544,0.191,0.226,0.253,0.2802,0.319
"03","Baseline","Variable Retention",113,217925,"PG",0.0511,0.043,0.047,0.05,0.055,0.062
"03","Baseline","Variable Retention",114,629025,"EN",0.2549,0.1889,0.2285,0.2555,0.2835,0.3171
"03","Baseline","Variable Retention",114,217925,"PG",0.0511,0.043,0.046,0.05,0.055,0.062
"03","Baseline","Variable Retention",115,629025,"EN",0.256,0.1908,0.2315,0.2575,0.2835,0.315
"03","Baseline","Variable Retention",115,217925,"PG",0.0511,0.043,0.0468,0.05,0.055,0.061
"03","Baseline","Variable Retention",116,629025,"EN",0.2554,0.1929,0.2325,0.2535,0.282,0.315
"03","Baseline","Variable Retention",116,217925,"PG",0.051,0.043,0.0468,0.05,0.055,0.061
"03","Baseline","Variable Retention",117,629025,"EN",0.2548,0.191,0.2318,0.2525,0.2805,0.3135
"03","Baseline","Variable Retention",117,217925,"PG",0.0509,0.043,0.046,0.05,0.056,0.061
"03","Baseline","Variable Retention",118,629025,"EN",0.254,0.189,0.2318,0.253,0.277,0.3201
"03","Baseline","Variable Retention",118,217925,"PG",0.0508,0.043,0.0468,0.0495,0.0552,0.06
"03","Baseline","Variable Retention",119,629025,"EN",0.2549,0.2006,0.2318,0.2535,0.274,0.318
"03","Baseline","Variable Retention",119,217925,"PG",0.0508,0.043,0.0468,0.05,0.0552,0.06
"03","Baseline","Variable Retention",120,629025,"EN",0.2554,0.2068,0.23,0.253,0.2772,0.3171
"03","Baseline","Variable Retention",120,217925,"PG",0.0508,0.043,0.047,0.05,0.055,0.06
"03","Baseline","Variable Retention",121,629025,"EN",0.2557,0.205,0.23,0.252,0.277,0.314
"03","Baseline","Variable Retention",121,217925,"PG",0.0507,0.043,0.047,0.05,0.055,0.06
"03","Baseline","Variable Retention",122,629025,"EN",0.255,0.2028,0.2338,0.251,0.2782,0.31
"03","Baseline","Variable Retention",122,217925,"PG",0.0507,0.043,0.047,0.0495,0.055,0.06
"03","Baseline","Variable Retention",123,629025,"EN",0.255,0.1999,0.2318,0.251,0.2748,0.3061
"03","Baseline","Variable Retention",123,217925,"PG",0.0507,0.043,0.047,0.049,0.0542,0.06
"03","Baseline","Variable Retention",124,629025,"EN",0.2544,0.2009,0.233,0.25,0.2762,0.3102
"03","Baseline","Variable Retention",124,217925,"PG",0.0506,0.043,0.047,0.049,0.054,0.059
"03","Baseline","Variable Retention",125,629025,"EN",0.2541,0.2,0.233,0.2505,0.2752,0.31
"03","Baseline","Variable Retention",125,217925,"PG",0.0505,0.043,0.047,0.05,0.054,0.059
"03","Baseline","Variable Retention",126,629025,"EN",0.2534,0.199,0.229,0.25,0.2752,0.308
"03","Baseline","Variable Retention",126,217925,"PG",0.0504,0.043,0.047,0.05,0.054,0.059
"03","Baseline","Variable Retention",127,629025,"EN",0.2529,0.1959,0.227,0.249,0.2738,0.309
"03","Baseline","Variable Retention",127,217925,"PG",0.0504,0.0439,0.047,0.05,0.054,0.0581
"03","Baseline","Variable Retention",128,629025,"EN",0.2535,0.1959,0.2265,0.2495,0.275,0.3081
"03","Baseline","Variable Retention",128,217925,"PG",0.0504,0.043,0.047,0.05,0.054,0.0581
"03","Baseline","Variable Retention",129,629025,"EN",0.2528,0.199,0.2268,0.249,0.276,0.3101
"03","Baseline","Variable Retention",129,217925,"PG",0.0503,0.044,0.047,0.05,0.054,0.0581
"03","Baseline","Variable Retention",130,629025,"EN",0.252,0.199,0.228,0.25,0.2718,0.3132
"03","Baseline","Variable Retention",130,217925,"PG",0.0502,0.044,0.047,0.049,0.053,0.0571
"03","Baseline","Variable Retention",131,629025,"EN",0.2515,0.198,0.228,0.248,0.2692,0.314
"03","Baseline","Variable Retention",131,217925,"PG",0.05,0.044,0.047,0.049,0.053,0.0581
"03","Baseline","Variable Retention",132,629025,"EN",0.252,0.2009,0.2318,0.2485,0.2668,0.314
"03","Baseline","Variable Retention",132,217925,"PG",0.05,0.0449,0.047,0.049,0.053,0.059
"03","Baseline","Variable Retention",133,629025,"EN",0.2515,0.2028,0.2318,0.2485,0.267,0.314
"03","Baseline","Variable Retention",133,217925,"PG",0.0499,0.044,0.046,0.049,0.053,0.059
"03","Baseline","Variable Retention",134,629025,"EN",0.2507,0.1998,0.2318,0.247,0.2665,0.3143
"03","Baseline","Variable Retention",134,217925,"PG",0.0498,0.044,0.046,0.049,0.0522,0.0581
"03","Baseline","Variable Retention",135,629025,"EN",0.2504,0.2019,0.23,0.248,0.268,0.3095
"03","Baseline","Variable Retention",135,217925,"PG",0.0498,0.044,0.046,0.049,0.052,0.0581
"03","Baseline","Variable Retention",136,629025,"EN",0.2506,0.2,0.2298,0.248,0.2682,0.3077
"03","Baseline","Variable Retention",136,217925,"PG",0.0497,0.044,0.046,0.049,0.052,0.059
"03","Baseline","Variable Retention",137,629025,"EN",0.2495,0.197,0.2288,0.248,0.266,0.3039
"03","Baseline","Variable Retention",137,217925,"PG",0.0496,0.044,0.046,0.049,0.052,0.059
"03","Baseline","Variable Retention",138,629025,"EN",0.2485,0.1959,0.2283,0.2465,0.268,0.3142
"03","Baseline","Variable Retention",138,217925,"PG",0.0494,0.044,0.046,0.048,0.052,0.059
"03","Baseline","Variable Retention",139,629025,"EN",0.248,0.2008,0.2285,0.245,0.2695,0.3121
"03","Baseline","Variable Retention",139,217925,"PG",0.0493,0.043,0.046,0.0485,0.0512,0.059
"03","Baseline","Variable Retention",140,629025,"EN",0.2476,0.2027,0.227,0.2445,0.2692,0.31
"03","Baseline","Variable Retention",140,217925,"PG",0.0494,0.043,0.046,0.049,0.052,0.0581
"03","Baseline","Variable Retention",141,629025,"EN",0.248,0.2017,0.225,0.244,0.2702,0.3084
"03","Baseline","Variable Retention",141,217925,"PG",0.0494,0.043,0.046,0.0485,0.0512,0.0581
"03","Baseline","Variable Retention",142,629025,"EN",0.2477,0.1997,0.224,0.246,0.271,0.3068
"03","Baseline","Variable Retention",142,217925,"PG",0.0493,0.044,0.046,0.0485,0.052,0.058
"03","Baseline","Variable Retention",143,629025,"EN",0.248,0.2036,0.221,0.2445,0.271,0.3094
"03","Baseline","Variable Retention",143,217925,"PG",0.0495,0.043,0.046,0.049,0.052,0.06
"03","Baseline","Variable Retention",144,629025,"EN",0.2484,0.1988,0.2248,0.245,0.2708,0.315
"03","Baseline","Variable Retention",144,217925,"PG",0.0497,0.043,0.046,0.049,0.052,0.06
"03","Baseline","Variable Retention",145,629025,"EN",0.2484,0.196,0.2245,0.2445,0.272,0.314
"03","Baseline","Variable Retention",145,217925,"PG",0.0498,0.043,0.046,0.0495,0.052,0.059
"03","Baseline","Variable Retention",146,629025,"EN",0.2482,0.1968,0.2245,0.2455,0.2702,0.311
"03","Baseline","Variable Retention",146,217925,"PG",0.0498,0.043,0.046,0.049,0.052,0.059
"03","Baseline","Variable Retention",147,629025,"EN",0.2478,0.194,0.223,0.246,0.275,0.307
"03","Baseline","Variable Retention",147,217925,"PG",0.05,0.043,0.046,0.049,0.052,0.059
"03","Baseline","Variable Retention",148,629025,"EN",0.2477,0.1987,0.2238,0.246,0.2712,0.3041
"03","Baseline","Variable Retention",148,217925,"PG",0.0502,0.043,0.0468,0.049,0.053,0.059
"03","Baseline","Variable Retention",149,629025,"EN",0.2487,0.1958,0.2258,0.2475,0.2712,0.3071
"03","Baseline","Variable Retention",149,217925,"PG",0.0502,0.043,0.047,0.049,0.0532,0.059
