"ID_PE","suivi","DOM_BIO","TYPE_COUV","GR_ESS","CL_AGE","DEP_SUR","CL_DRAI","den","ST","denPIG","STPIG","denEPN","STEPN","DQM","denRel2sp","codSol","codSOl","esse"
9509214902,"PET3","6","R","EE","120","1BP",40,625,6.487,0,0,0.92,0.939417296130723,114.957417693315,0.92,"Tills","Tills","EPN"
9509214903,"PET3","6","R","EE","120","1BP",40,1350,28.172,0,0,0.518518518518518,0.686958682379668,163.003532009629,0.518518518518518,"Tills","Tills","EPN"
9509214904,"PET3","6","R","EE","120","1AY",20,1950,40.031,0,0,0.82051282051282,0.879168644300667,161.672432699648,0.82051282051282,"Tills","Tills","EPN"
9509214905,"PET3","6","R","EE","120","1AY",20,1425,35.099,0,0,0.894736842105263,0.958602809196843,177.090391787981,0.894736842105263,"Tills","Tills","EPN"
9509214906,"PET3","6","R","EE","120","1AY",20,350,4.46,0,0,1,1,127.376252210515,1,"Tills","Tills","EPN"
9509215006,"PET3","6","R","EE","120","1AY",30,625,14.042,0,0,0.92,0.959763566443527,169.13346061461,0.92,"Tills","Tills","EPN"
9509215102,"PET3","6","R","EE","120","1A",40,700,11.216,0.0714285714285714,0.0819365192582026,0.892857142857143,0.892831669044223,142.831842857004,0.964285714285714,"Tills","Tills","EPN"
9509215103,"PET3","6","R","EE","120","1BP",16,725,10.36,0.172413793103448,0.241891891891892,0.827586206896552,0.758108108108108,134.885707345688,1,"Tills","Tills","EPN"
9509215104,"PET3","6","R","EE","120","1A",30,625,10.148,0,0,1,1,143.782251477559,1,"Tills","Tills","EPN"
9509215201,"PET3","6","R","EE","070","1AY",20,600,8.506,0,0,1,1,134.351377412101,1,"Tills","Tills","EPN"
9509215202,"PET3","6","R","EE","070","1AY",20,1575,35.633,0,0,0.904761904761905,0.959223191984958,169.723107269754,0.904761904761905,"Tills","Tills","EPN"
9509215203,"PET3","6","R","EE","090","1A",30,775,13.022,0,0,1,1,146.265888473769,1,"Tills","Tills","EPN"
9509215204,"PET3","6","R","EE","090","1A",30,2000,44.234,0,0,0.7625,0.744314328344712,167.810127855584,0.7625,"Tills","Tills","EPN"
9509215301,"PET3","6","R","EE","120","1BP",31,1250,24.284,0,0,0.98,0.984145939713392,157.275170587982,0.98,"Tills","Tills","EPN"
9509215302,"PET3","6","R","EE","120","1AY",20,925,37.352,0,0,0.675675675675676,0.792701863354037,226.74677738393,0.675675675675676,"Tills","Tills","EPN"
9509215304,"PET3","6","R","EE","120","1A",30,625,22.116,0,0,0.72,0.812172183034907,212.260088651118,0.72,"Tills","Tills","EPN"
9509215305,"PET3","6","R","EE","120","1A",30,2875,40.676,0,0,0.808695652173913,0.874299341134822,134.216297489826,0.808695652173913,"Tills","Tills","EPN"
9509215306,"PET3","6","R","EE","120","1AY",20,1425,30.708,0,0,0.771929824561403,0.861892666406148,165.643116557757,0.771929824561403,"Tills","Tills","EPN"
9509215401,"PET3","6","R","EE","120","1A",30,1025,19.712,0,0,0.829268292682927,0.856229707792208,156.479868278348,0.829268292682927,"Tills","Tills","EPN"
9509215402,"PET3","6","R","EE","120","1A",30,900,13.862,0,0,0.916666666666667,0.937671331698168,140.038274804184,0.916666666666667,"Tills","Tills","EPN"
9509215405,"PET3","6","R","ES","120","1AY",30,1475,29.201,0,0,0.779661016949153,0.815211807814801,158.766149203014,0.779661016949153,"Tills","Tills","EPN"
9509215406,"PET3","6","R","EE","120","1AY",20,650,10.25,0,0,1,1,141.696888481854,1,"Tills","Tills","EPN"
9509215407,"PET3","6","R","EE","120","1A",30,600,8.89,0,0,1,1,137.350522100061,1,"Tills","Tills","EPN"
9509215501,"PET3","6","R","EE","070","1A",30,2275,36.969,0,0,0.835164835164835,0.903540804457789,143.841171152003,0.835164835164835,"Tills","Tills","EPN"
9509215502,"PET3","6","R","EE","070","1A",30,1600,28.676,0,0,0.921875,0.933149672199749,151.06169514644,0.921875,"Tills","Tills","EPN"
9509215506,"PET3","6","R","EE","070","1A",30,1200,16.383,0,0,0.8125,0.892144295916499,131.844237206246,0.8125,"Tills","Tills","EPN"
9509215602,"PET3","6","M","SBB","090","1AY",20,825,17.004,0,0,0.575757575757576,0.783815572806398,161.995754597109,0.575757575757576,"Tills","Tills","EPN"
9509215605,"PET3","6","R","EE","120","1A",30,1250,26.827,0,0,0.92,0.940880456256756,165.305044730305,0.92,"Tills","Tills","EPN"
9509215606,"PET3","6","R","ES","120","1A",31,775,15.761,0,0,0.580645161290323,0.691643931222638,160.914838083924,0.580645161290323,"Tills","Tills","EPN"
9509215801,"PET3","6","R","EE","120","1A",40,1450,19.43,0,0,1,1,130.619332028039,1,"Tills","Tills","EPN"
9509215802,"PET3","6","R","EE","120","1A",30,825,13.313,0,0,0.939393939393939,0.942161796740029,143.339554730628,0.939393939393939,"Tills","Tills","EPN"
9509215805,"PET3","6","R","EE","120","1A",31,800,23.539,0,0,0.59375,0.682356939547135,193.554855414173,0.59375,"Tills","Tills","EPN"
9509215901,"PET3","6","R","EE","120","1A",30,300,5.677,0,0,1,1,155.222215929953,1,"Tills","Tills","EPN"
9509215902,"PET3","6","R","EE","120","1AY",20,625,14.46,0,0,0.96,0.956016597510373,171.632369053721,0.96,"Tills","Tills","EPN"
9509215904,"PET3","6","R","EE","120","1A",30,1275,14.207,0,0,0.980392156862745,0.96459491799817,119.110804277897,0.980392156862745,"Tills","Tills","EPN"
9509215905,"PET3","6","R","EE","120","1A",30,700,9.794,0,0,1,1,133.470746399652,1,"Tills","Tills","EPN"
9509216001,"PET3","6","R","EE","120","7T",50,800,13.776,0,0,0.71875,0.820339721254355,148.07155351498,0.71875,"Organic","Organic","EPN"
9509216002,"PET3","6","R","EE","120","7T",50,600,7.75,0,0,0.916666666666667,0.925032258064516,128.242000866185,0.916666666666667,"Organic","Organic","EPN"
9509216003,"PET3","6","R","EE","120","7T",50,1400,25.33,0,0,0.928571428571429,0.940781681800237,151.777933809661,0.928571428571429,"Organic","Organic","EPN"
9509216005,"PET3","6","R","EE","120","7T",50,1325,15.928,0,0,0.962264150943396,0.969927172275239,123.716533781766,0.962264150943396,"Organic","Organic","EPN"
9509216101,"PET3","6","R","EE","120","1A",30,650,10.706,0,0,0.692307692307692,0.837194096768167,144.814483795035,0.692307692307692,"Tills","Tills","EPN"
9509216102,"PET3","6","R","EE","120","1A",30,975,15.551,0,0,0.923076923076923,0.937881808243843,142.505593808972,0.923076923076923,"Tills","Tills","EPN"
9509221701,"PET3","6","R","EE","120","1A",30,1925,37.519,0,0,0.74025974025974,0.824355659799035,157.530742378253,0.74025974025974,"Tills","Tills","EPN"
9509225601,"PET3","6","R","EE","070","1AY",20,1950,41.469,0,0,1,1,164.550624554709,1,"Tills","Tills","EPN"
9509226401,"PET3","6","R","EE","090","1A",30,125,1.068,0,0,1,1,104.300329195153,1,"Tills","Tills","EPN"
9509226402,"PET3","6","R","EE","090","1A",30,1525,24.19,0.0327868852459016,0.036709384042993,0.918032786885246,0.913642000826788,142.114395360283,0.950819672131148,"Tills","Tills","EPN"
9509226902,"PET3","6","M","EBB","120","1AY",20,950,27.031,0,0,0.578947368421053,0.549110280788724,190.337479047739,0.578947368421053,"Tills","Tills","EPN"
9509227902,"PET3","6","R","EE","120","1A",30,1050,20.152,0,0,0.714285714285714,0.773173878523223,156.321778348998,0.714285714285714,"Tills","Tills","EPN"
9509233401,"PET3","6","R","EE","070","1AY",30,975,14.167,0.333333333333333,0.359215077292299,0.615384615384615,0.575915860803275,136.016532291777,0.948717948717949,"Tills","Tills","EPN"
9509234901,"PET3","6","R","EE","120","1A",30,725,14.129,0,0,1,1,157.522199979222,1,"Tills","Tills","EPN"
9509235101,"PET3","6","R","ES","120","1A",30,825,22.101,0,0,0.848484848484849,0.898737613682639,184.686030638378,0.848484848484849,"Tills","Tills","EPN"
9509235102,"PET3","6","R","EE","120","1A",30,450,19.084,0,0,0.722222222222222,0.775309159505345,232.371845070811,0.722222222222222,"Tills","Tills","EPN"
9509235201,"PET3","6","R","EE","070","1A",30,1075,14.483,0.0930232558139535,0.105779189394462,0.906976744186046,0.894220810605537,130.972492501286,1,"Tills","Tills","EPN"
9509235701,"PET3","6","R","EE","120","1A",30,400,15.329,0,0,0.75,0.701872268249723,220.893011327007,0.75,"Tills","Tills","EPN"
9509235702,"PET3","6","R","EE","120","1A",30,525,14.418,0,0,0.904761904761905,0.929185740047163,186.994106125563,0.904761904761905,"Tills","Tills","EPN"
9509235901,"PET3","6","R","EE","120","1A",40,500,6.904,0,0,1,1,132.592954691051,1,"Tills","Tills","EPN"
9509235902,"PET3","6","R","EE","120","1A",40,1100,15.472,0,0,0.977272727272727,0.926900206825233,133.823364708662,0.977272727272727,"Tills","Tills","EPN"
9509400502,"PET3","6","R","EE","120","1A",30,700,15.786,0,0,1,1,169.450201084015,1,"Tills","Tills","EPN"
9509400522,"PET3","6","R","EE","120","1A",30,1000,21.269,0,0,1,1,164.561635495556,1,"Tills","Tills","EPN"
9509400601,"PET3","6","R","ES","120","1A",30,900,21.049,0,0,0.722222222222222,0.851489381918381,172.563737587434,0.722222222222222,"Tills","Tills","EPN"
9509400602,"PET3","6","R","EE","120","1A",30,850,19.179,0,0,0.882352941176471,0.939360759163669,169.495657513264,0.882352941176471,"Tills","Tills","EPN"
9509400611,"PET3","6","R","ES","120","1A",30,900,18.017,0,0,0.722222222222222,0.666093134262086,159.652250140713,0.722222222222222,"Tills","Tills","EPN"
9509400622,"PET3","6","R","EE","120","1A",30,1000,18.786,0,0,0.9,0.925582880868732,154.65793897306,0.9,"Tills","Tills","EPN"
9509400711,"PET3","6","R","EE","120","1BP",30,550,12.425,0,0,1,1,169.598463454309,1,"Tills","Tills","EPN"
9509400803,"PET3","6","R","EE","120","1A",30,1100,17.499,0,0,0.863636363636364,0.912909309103377,142.31980247227,0.863636363636364,"Tills","Tills","EPN"
9509400855,"PET3","6","R","EE","120","1A",30,600,14.247,0,0,1,1,173.876602766837,1,"Tills","Tills","EPN"
9509401022,"PET3","6","R","EE","090","1A",30,450,7.854,0.666666666666667,0.754010695187166,0.333333333333333,0.245989304812834,149.071372796538,1,"Tills","Tills","PIG"
9509401501,"PET3","6","R","PGE","090","2BE",20,350,4.994,0.142857142857143,0.254705646776131,0.857142857142857,0.745294353223869,134.78616171453,1,"Sables Mésiques","Sables Mésiques","EPN"
9509401502,"PET3","6","R","PGE","090","2BE",20,250,3.816,0.4,0.64622641509434,0.6,0.35377358490566,139.408494758524,1,"Sables Mésiques","Sables Mésiques","EPN"
9509401503,"PET3","6","R","PGE","090","2BE",20,400,6.471,0.375,0.553546592489569,0.625,0.446453407510431,143.519450719939,1,"Sables Mésiques","Sables Mésiques","EPN"
9509401504,"PET3","6","R","PGE","090","2BE",20,600,7.68,0.583333333333333,0.721875,0.416666666666667,0.278125,127.661529728458,1,"Sables Mésiques","Sables Mésiques","PIG"
9509401505,"PET3","6","R","PGE","090","2BE",20,650,11.922,0.615384615384615,0.729911088743499,0.384615384615385,0.270088911256501,152.817446911378,1,"Sables Mésiques","Sables Mésiques","PIG"
9509401511,"PET3","6","R","PGE","090","2BE",20,650,11.075,0.0769230769230769,0.0354853273137698,0.923076923076923,0.96451467268623,147.288977904724,1,"Sables Mésiques","Sables Mésiques","EPN"
9509401522,"PET3","6","R","PGE","090","2BE",20,350,3.472,0.571428571428571,0.660714285714286,0.428571428571429,0.339285714285714,112.38565871041,1,"Sables Mésiques","Sables Mésiques","PIG"
9509401533,"PET3","6","R","PGE","090","2BE",20,600,7.319,0.166666666666667,0.242519469872933,0.833333333333333,0.757480530127067,124.625039136849,1,"Sables Mésiques","Sables Mésiques","EPN"
9509401544,"PET3","6","R","PGE","090","2BE",20,650,6.989,0.692307692307692,0.775218200028616,0.307692307692308,0.224781799971384,117.005398811364,1,"Sables Mésiques","Sables Mésiques","PIG"
9509401555,"PET3","6","R","PGE","090","2BE",20,500,8.687,0.7,0.804765741913204,0.3,0.195234258086796,148.73218834613,1,"Sables Mésiques","Sables Mésiques","PIG"
9509401802,"PET3","6","R","EE","120","1A",30,1100,27.441,0,0,0.954545454545455,0.979410371342152,178.220920991789,0.954545454545455,"Tills","Tills","EPN"
9509401822,"PET3","6","R","EE","120","1A",30,1050,34.716,0,0,0.904761904761905,0.916292199562161,205.175381506201,0.904761904761905,"Tills","Tills","EPN"
9509401901,"PET3","6","R","EE","120","1A",40,750,8.969,0,0,0.933333333333333,0.956182406065336,123.394681013025,0.933333333333333,"Tills","Tills","EPN"
9509401904,"PET3","6","R","EE","120","1AM",20,450,7.744,0,0,0.666666666666667,0.799199380165289,148.023774625183,0.666666666666667,"Tills","Tills","EPN"
9509401922,"PET3","6","R","EE","120","1A",30,750,11.53,0,0,0.733333333333333,0.798438855160451,139.906883084412,0.733333333333333,"Tills","Tills","EPN"
9509401944,"PET3","6","R","EE","120","1AM",20,500,6.692,0,0,0.6,0.765242080095637,130.541327045252,0.6,"Tills","Tills","EPN"
9509402001,"PET3","6","R","EE","120","1AM",30,250,5.151,0,0,0.6,0.847602407299553,161.968600598151,0.6,"Tills","Tills","EPN"
9509402011,"PET3","6","R","EE","120","1AM",30,650,14.2,0,0,0.538461538461538,0.783169014084507,166.779456100838,0.538461538461538,"Tills","Tills","EPN"
9509402201,"PET3","6","R","EPG","120","1BD",30,900,15.613,0.277777777777778,0.275667712803433,0.722222222222222,0.724332287196567,148.619906741811,1,"Tills","Tills","EPN"
9509402211,"PET3","6","R","EPG","120","1BD",30,600,10.288,0.666666666666667,0.628985225505443,0.333333333333333,0.371014774494557,147.755927327442,1,"Tills","Tills","PIG"
9509402301,"PET3","6","R","EE","120","1A",30,500,6.33,0,0,0.9,0.937914691943128,126.961461224842,0.9,"Tills","Tills","EPN"
9509402302,"PET3","6","R","EE","120","1A",30,750,12.785,0,0,0.8,0.816973015252249,147.324438250817,0.8,"Tills","Tills","EPN"
9509402306,"PET3","6","R","EE","120","1BP",30,850,11.183,0,0,0.882352941176471,0.929804167039256,129.426962500424,0.882352941176471,"Tills","Tills","EPN"
9509402311,"PET3","6","R","EE","120","1A",30,950,13.979,0,0,0.894736842105263,0.868588597181487,136.877261945656,0.894736842105263,"Tills","Tills","EPN"
9509402322,"PET3","6","R","EE","120","1A",30,1000,16.98,0,0,0.75,0.76319199057715,147.036075401933,0.75,"Tills","Tills","EPN"
9509402344,"PET3","6","R","EE","120","1AM",30,700,13.21,0,0,0.714285714285714,0.824072672218017,155.009190446205,0.714285714285714,"Tills","Tills","EPN"
9509402366,"PET3","6","R","EE","120","1BP",30,850,15,0,0,0.764705882352941,0.795866666666667,149.896408036968,0.764705882352941,"Tills","Tills","EPN"
9509402406,"PET3","6","R","PGE","070","1A",20,700,9.52,0.428571428571429,0.504936974789916,0.571428571428571,0.495063025210084,131.590492849591,1,"Tills","Tills","EPN"
9509402466,"PET3","6","R","PGE","070","1A",20,850,8.781,0,0,1,1,114.687895880744,1,"Tills","Tills","EPN"
9509402502,"PET3","6","R","ES","120","1AY",30,1150,30.019,0,0,0.695652173913043,0.825743695659416,182.307379929815,0.695652173913043,"Tills","Tills","EPN"
9509402522,"PET3","6","R","ES","120","1AY",30,1050,20.719,0,0,0.619047619047619,0.618659201698924,158.505671003754,0.619047619047619,"Tills","Tills","EPN"
9509410501,"PET3","6","R","EE","120","1BP",30,800,15.206,0,0,1,1,155.567029432826,1,"Tills","Tills","EPN"
9509410502,"PET3","6","R","ES","120","1A",30,800,24.158,0,0,0.75,0.797830946270387,196.083276064381,0.75,"Tills","Tills","EPN"
9509410504,"PET3","6","R","EE","120","1BP",30,750,11.859,0,0,0.933333333333333,0.89273969137364,141.888913172779,0.933333333333333,"Tills","Tills","EPN"
9509410511,"PET3","6","R","EE","120","1BP",30,950,13.761,0,0,0.947368421052632,0.971441028994986,135.805779952574,0.947368421052632,"Tills","Tills","EPN"
9509410544,"PET3","6","R","EE","120","1BP",30,700,7.964,0,0,1,1,120.357086172005,1,"Tills","Tills","EPN"
9509410601,"PET3","6","R","ES","120","1A",30,550,10.068,0,0,0.818181818181818,0.887663885578069,152.667051493191,0.818181818181818,"Tills","Tills","EPN"
9509410602,"PET3","6","R","EE","120","1A",30,950,13.9,0,0,0.894736842105263,0.867841726618705,136.489944383108,0.894736842105263,"Tills","Tills","EPN"
9509410603,"PET3","6","R","EE","120","1A",30,850,12.519,0,0,0.941176470588235,0.954868599728413,136.940029212187,0.941176470588235,"Tills","Tills","EPN"
9509410611,"PET3","6","R","ES","120","1A",30,950,17.764,0,0,0.578947368421053,0.730353523981085,154.299187406788,0.578947368421053,"Tills","Tills","EPN"
9509410622,"PET3","6","R","EE","120","1A",30,650,11.625,0,0,0.692307692307692,0.802666666666667,150.901953433583,0.692307692307692,"Tills","Tills","EPN"
9509410701,"PET3","6","R","ES","120","1AM",30,700,11.356,0,0,0.785714285714286,0.827139837971117,143.720503905584,0.785714285714286,"Tills","Tills","EPN"
9509420601,"PET3","6","R","EE","120","1BP",30,950,16.415,0,0,0.947368421052632,0.965580261955528,148.324775681176,0.947368421052632,"Tills","Tills","EPN"
9509420611,"PET3","6","R","EE","120","1BP",30,950,15.41,0,0,1,1,143.712510477539,1,"Tills","Tills","EPN"
9509500201,"PET3","6","R","EE","120","1A",30,450,7.587,0,0,1,1,146.51559208574,1,"Tills","Tills","EPN"
9509500202,"PET3","6","R","EE","120","1A",30,300,2.702,0,0,1,1,107.087086832391,1,"Tills","Tills","EPN"
9509500203,"PET3","6","R","ES","090","1AY",30,1600,22.682,0,0,0.625,0.457058460453223,134.349403035711,0.625,"Tills","Tills","EPN"
9509500211,"PET3","6","R","EE","120","1A",30,650,10.884,0,0,1,1,146.013377705856,1,"Tills","Tills","EPN"
9509500222,"PET3","6","R","EE","120","1A",30,400,5.089,0,0,0.875,0.888976223226567,127.274467619759,0.875,"Tills","Tills","EPN"
9509500301,"PET3","6","R","EE","120","1A",40,1250,17.326,0,0,1,1,132.846221932222,1,"Tills","Tills","EPN"
9509500302,"PET3","6","R","EE","120","1A",40,650,12.096,0,0,0.846153846153846,0.806464947089947,153.928582506586,0.846153846153846,"Tills","Tills","EPN"
9509500303,"PET3","6","R","ES","120","1AY",30,800,25.824,0,0,0.625,0.793796468401487,202.731774776553,0.625,"Tills","Tills","EPN"
9509500333,"PET3","6","R","ES","120","1AY",30,800,14.483,0,0,0.625,0.759234965131534,151.823616107637,0.625,"Tills","Tills","EPN"
9509500604,"PET3","6","R","EE","120","1A",30,550,6.816,0,0,1,1,125.614133085232,1,"Tills","Tills","EPN"
9509500633,"PET3","6","R","EE","120","1AM",20,500,5.796,0.1,0.271048999309869,0.9,0.728951000690131,121.488241416896,1,"Tills","Tills","EPN"
9509500901,"PET3","6","R","EE","120","1BD",16,650,7.194,0,0,1,1,118.708986665353,1,"Tills","Tills","EPN"
9509500902,"PET3","6","R","EE","120","1BD",16,1600,20.028,0,0,1,1,126.244904852522,1,"Tills","Tills","EPN"
9509500903,"PET3","6","R","EE","120","1BD",16,350,3.094,0,0,1,1,106.091647057904,1,"Tills","Tills","EPN"
9509500904,"PET3","6","R","EE","120","1BD",16,1150,14.043,0,0,1,1,124.691281124418,1,"Tills","Tills","EPN"
9509500905,"PET3","6","R","EE","120","1BD",30,600,7.869,0,0,1,1,129.222817757553,1,"Tills","Tills","EPN"
9509500906,"PET3","6","R","EE","120","1BD",30,750,10.273,0,0,1,1,132.060540879625,1,"Tills","Tills","EPN"
9509500911,"PET3","6","R","EE","120","1BD",16,550,5.795,0,0,1,1,115.824500169557,1,"Tills","Tills","EPN"
9509500922,"PET3","6","R","EE","120","1BD",16,1100,11.279,0,0,1,1,114.259946155756,1,"Tills","Tills","EPN"
9509500933,"PET3","6","R","EE","120","1BD",16,500,5.608,0,0,1,1,119.501693434652,1,"Tills","Tills","EPN"
9509500944,"PET3","6","R","EE","120","1BD",16,500,4.79,0,0,1,1,110.442903070151,1,"Tills","Tills","EPN"
9509500955,"PET3","6","R","EE","120","1BD",30,850,8.497,0,0,1,1,112.818002378712,1,"Tills","Tills","EPN"
9509500966,"PET3","6","R","EE","120","1BD",30,600,9.017,0,0,1,1,138.328118224248,1,"Tills","Tills","EPN"
9509501022,"PET3","6","R","EE","120","1A",30,600,8.702,0,0,0.916666666666667,0.954837968283153,135.890461513955,0.916666666666667,"Tills","Tills","EPN"
9509501101,"PET3","6","R","EE","120","7T",50,900,12.755,0,0,1,1,134.330315901169,1,"Organic","Organic","EPN"
9509501102,"PET3","6","R","EE","120","7T",50,650,10.445,0,0,0.923076923076923,0.903781713738631,143.038386696927,0.923076923076923,"Organic","Organic","EPN"
9509501106,"PET3","6","R","EE","120","1A",40,800,12.52,0,0,0.9375,0.968610223642173,141.160188704554,0.9375,"Tills","Tills","EPN"
9509501111,"PET3","6","R","EE","120","7T",50,1050,13.508,0,0,0.857142857142857,0.912792419307077,127.984075535769,0.857142857142857,"Organic","Organic","EPN"
9509501122,"PET3","6","R","EE","120","7T",50,650,9.425,0,0,0.846153846153846,0.916604774535809,135.874844613195,0.846153846153846,"Organic","Organic","EPN"
9509501155,"PET3","6","R","ES","120","1A",30,1000,25.401,0,0,0.55,0.670957836305657,179.837586938376,0.55,"Tills","Tills","EPN"
9509501166,"PET3","6","R","EE","120","1A",40,800,13.838,0,0,0.8125,0.889868478103772,148.404383442864,0.8125,"Tills","Tills","EPN"
9509501201,"PET3","6","R","EE","120","1A",30,650,10.635,0,0,0.923076923076923,0.927597555242125,144.333495010466,0.923076923076923,"Tills","Tills","EPN"
9509501202,"PET3","6","R","EE","120","1A",30,600,9.645,0,0,0.916666666666667,0.959253499222395,143.064061460654,0.916666666666667,"Tills","Tills","EPN"
9509501203,"PET3","6","R","EE","120","1A",30,1250,20.42,0,0,0.6,0.680803134182174,144.22080710769,0.6,"Tills","Tills","EPN"
9509501204,"PET3","6","R","EE","120","1A",30,1000,15.976,0,0,0.8,0.901664997496244,142.622841672325,0.8,"Tills","Tills","EPN"
9509501205,"PET3","6","R","EE","120","1BP",20,450,5.309,0,0,1,1,122.561809739675,1,"Tills","Tills","EPN"
9509501206,"PET3","6","R","EE","120","1BP",20,450,4.603,0,0,0.777777777777778,0.829241798826852,114.121977865946,0.777777777777778,"Tills","Tills","EPN"
9509501211,"PET3","6","R","EE","120","1A",30,1200,24.489,0,0,0.916666666666667,0.912777165257871,161.194404397866,0.916666666666667,"Tills","Tills","EPN"
9509501222,"PET3","6","R","EE","120","1A",30,1000,23.263,0,0,0.55,0.604995056527533,172.102793496137,0.55,"Tills","Tills","EPN"
9509501233,"PET3","6","R","EE","120","1A",30,1000,14.043,0,0,0.8,0.741579434593748,133.716502073289,0.8,"Tills","Tills","EPN"
9509501255,"PET3","6","R","EE","120","1BP",20,300,4.193,0,0,1,1,133.400317479314,1,"Tills","Tills","EPN"
9509501266,"PET3","6","R","EE","120","1BP",20,800,14.295,0,0,0.875,0.932983560685554,150.835006265079,0.875,"Tills","Tills","EPN"
9509501302,"PET3","6","R","PGE","070","2BE",20,900,14.829,0,0,1,1,144.84040722609,1,"Sables Mésiques","Sables Mésiques","EPN"
9509501322,"PET3","6","R","PGE","070","2BE",20,350,7.036,0,0,1,1,159.986726563323,1,"Sables Mésiques","Sables Mésiques","EPN"
9509501401,"PET3","6","R","EE","070","1AY",30,400,6.912,0.25,0.295428240740741,0.75,0.704571759259259,148.329293576905,1,"Tills","Tills","EPN"
9509501402,"PET3","6","R","EE","070","1A",30,450,9.237,0.222222222222222,0.328245101223341,0.777777777777778,0.671754898776659,161.664355136181,1,"Tills","Tills","EPN"
9509501422,"PET3","6","R","EE","070","1A",30,300,8.609,0.666666666666667,0.54384945986758,0.333333333333333,0.45615054013242,191.148452261805,1,"Tills","Tills","PIG"
9509501501,"PET3","6","R","EE","120","1A",31,450,5.764,0,0,1,1,127.705848955528,1,"Tills","Tills","EPN"
9509501502,"PET3","6","R","PGE","070","2A",30,750,9.047,0.333333333333333,0.361114181496629,0.666666666666667,0.638885818503371,123.930077926864,1,"Sables Mésiques","Sables Mésiques","EPN"
9509501504,"PET3","6","R","EE","070","1A",30,950,10.036,0,0,1,1,115.977457296721,1,"Tills","Tills","EPN"
9509501511,"PET3","6","R","EE","120","1A",31,950,14.012,0,0,1,1,137.038728681959,1,"Tills","Tills","EPN"
9509501522,"PET3","6","R","PGE","070","2A",30,450,4.224,0.111111111111111,0.13375946969697,0.888888888888889,0.86624053030303,109.322802714015,1,"Sables Mésiques","Sables Mésiques","EPN"
9509501533,"PET3","6","R","EE","070","1A",30,650,9.879,0,0,1,1,139.108886308193,1,"Tills","Tills","EPN"
9509501803,"PET3","6","R","EPG","120","1A",30,750,9.331,0,0,1,1,125.860230371757,1,"Tills","Tills","EPN"
9509501804,"PET3","6","R","EE","120","7T",50,850,10.507,0,0,0.882352941176471,0.825164176263443,125.454129871451,0.882352941176471,"Organic","Organic","EPN"
9509501805,"PET3","6","R","EE","120","7T",50,1300,15.048,0,0,1,1,121.401142654535,1,"Organic","Organic","EPN"
9509501822,"PET3","6","R","EE","120","1A",40,1000,12.283,0,0,1,1,125.056792410416,1,"Tills","Tills","EPN"
9509501833,"PET3","6","R","EPG","120","1A",30,550,10.853,0,0,0.909090909090909,0.929051875057588,158.507061953436,0.909090909090909,"Tills","Tills","EPN"
9509501844,"PET3","6","R","EE","120","7T",50,1150,11.435,0,0,0.956521739130435,0.965631832094447,112.518575061869,0.956521739130435,"Organic","Organic","EPN"
9509501855,"PET3","6","R","EE","120","1A",30,500,5.984,0,0,1,1,123.442824300931,1,"Tills","Tills","EPN"
9509502003,"PET3","6","R","EE","120","1A",40,600,10.557,0,0,0.916666666666667,0.962773515203183,149.675147534971,0.916666666666667,"Tills","Tills","EPN"
9509502004,"PET3","6","R","EE","120","1A",30,800,12.613,0,0,1,1,141.683495764965,1,"Tills","Tills","EPN"
9509502044,"PET3","6","R","ES","120","1A",30,800,13.132,0,0,1,1,144.569108480435,1,"Tills","Tills","EPN"
9509502203,"PET3","6","R","EE","120","1A",40,1000,22.87,0,0,0.6,0.647004809794491,170.642867967264,0.6,"Tills","Tills","EPN"
9509502204,"PET3","6","R","EE","120","1A",40,850,15.771,0,0,0.529411764705882,0.593684610994864,153.7004759456,0.529411764705882,"Tills","Tills","EPN"
9509502205,"PET3","6","R","EE","120","1BP",20,700,9.409,0,0,1,1,130.821093080879,1,"Tills","Tills","EPN"
9509502206,"PET3","6","R","EE","120","1BP",20,850,15.457,0,0,1,1,152.162697921632,1,"Tills","Tills","EPN"
9509502211,"PET3","6","R","EE","120","1AY",30,750,21.205,0,0,0.666666666666667,0.616269747701014,189.733302457631,0.666666666666667,"Tills","Tills","EPN"
9509502222,"PET3","6","R","EE","120","1AY",30,1000,16.383,0,0,0.55,0.729658792650919,144.428125589845,0.55,"Tills","Tills","EPN"
9509502233,"PET3","6","R","EE","120","1A",40,950,16.572,0,0,0.526315789473684,0.603849867245957,149.032408115787,0.526315789473684,"Tills","Tills","EPN"
9509502244,"PET3","6","R","EE","120","1A",40,950,21.253,0,0,0.684210526315789,0.588340469580765,168.773158393016,0.684210526315789,"Tills","Tills","EPN"
9509502255,"PET3","6","R","EE","120","1BP",20,850,12.74,0,0,0.941176470588235,0.93956043956044,138.143453997161,0.941176470588235,"Tills","Tills","EPN"
9509502266,"PET3","6","R","EE","120","1BP",20,700,11.561,0,0,1,1,145.011932399092,1,"Tills","Tills","EPN"
9509502302,"PET3","6","R","PGE","070","1BP",20,850,9.424,0.117647058823529,0.12001273344652,0.882352941176471,0.87998726655348,118.812801199713,1,"Tills","Tills","EPN"
9509502303,"PET3","6","R","PGE","070","1BP",20,600,6.048,0.0833333333333333,0.166170634920635,0.916666666666667,0.833829365079365,113.288369265916,1,"Tills","Tills","EPN"
